ID_Cliente,Recency,Frequency,Monetary,Avg_Ticket,CLV_60D,Log_CLV_60D,Avg_Purchase_Interval
2903,90,3,696594,232198.0,877814.0,13.685191144265252,6.0
2904,97,1,592216,592216.0,225683.0,12.32689106973008,999.0
2905,73,2,730524,365262.0,0.0,0.0,9.0
2906,21,4,942408,235602.0,482522.0,13.086783867018859,30.0
2907,9,4,2032988,508247.0,765553.0,13.548355033721224,26.0
2908,4,5,1063814,212762.8,0.0,0.0,24.5
2910,73,3,116072,38690.666666666664,0.0,0.0,17.0
2911,104,1,182073,182073.0,0.0,0.0,999.0
2912,23,2,61201,30600.5,0.0,0.0,16.0
2913,50,1,78504,78504.0,164951.0,12.013409801469551,999.0
2914,84,1,186936,186936.0,0.0,0.0,999.0
2916,69,2,1296305,648152.5,837874.0,13.638624203660259,50.0
2917,53,3,1452299,484099.6666666667,0.0,0.0,31.5
2918,46,3,1057877,352625.6666666667,361972.0,12.799324902390902,29.5
2919,10,2,387885,193942.5,1364074.0,14.12598710121115,54.0
2920,32,5,1665608,333121.6,586143.0,13.281320772159944,20.5
2921,6,3,660428,220142.66666666666,0.0,0.0,43.5
2922,106,1,487854,487854.0,384148.0,12.858785777142582,999.0
2924,11,3,1045207,348402.3333333333,0.0,0.0,44.5
2925,65,2,646168,323084.0,654840.0,13.3921477370577,44.0
2926,37,4,1338577,334644.25,0.0,0.0,25.0
2927,7,4,1713056,428264.0,397304.0,12.892459526671903,31.666666666666668
2928,30,2,551877,275938.5,0.0,0.0,56.0
2929,14,5,927343,185468.6,314495.0,12.658726636440797,25.75
2930,36,3,976383,325461.0,115152.0,11.65401695788384,38.5
2931,53,3,825675,275225.0,0.0,0.0,29.0
2932,39,1,606078,606078.0,257972.0,12.460610207264649,999.0
2933,77,2,682938,341469.0,0.0,0.0,8.0
2934,8,1,78744,78744.0,709986.0,13.473001938990716,999.0
2935,112,1,12891,12891.0,57840.0,10.965453145756499,999.0
2936,59,2,477461,238730.5,554564.0,13.225939301625687,60.0
2937,46,1,8264,8264.0,83215.0,11.329194916012854,999.0
2938,71,3,711680,237226.66666666666,0.0,0.0,22.0
2939,34,2,687767,343883.5,0.0,0.0,15.0
2940,52,2,1427007,713503.5,294762.0,12.59392692260089,7.0
2941,67,2,353809,176904.5,484718.0,13.091324620570035,48.0
2942,10,4,561901,140475.25,1110218.0,13.920067851125262,32.666666666666664
2943,95,2,827320,413660.0,380032.0,12.848013370037274,6.0
2944,42,3,841733,280577.6666666667,414357.0,12.934485613439664,25.0
2945,90,1,159424,159424.0,0.0,0.0,999.0
2946,15,2,367548,183774.0,1241843.0,14.032107929722,61.0
2947,11,3,684574,228191.33333333334,345462.0,12.75264082528298,5.0
2948,5,3,645594,215198.0,243183.0,12.401573637436243,24.0
2950,63,3,502460,167486.66666666666,686496.0,13.439357134187897,23.0
2951,9,2,841848,420924.0,1192580.0,13.99163042396617,75.0
2952,39,4,1469229,367307.25,2303780.0,14.65006224419685,16.666666666666668
2953,12,6,1547531,257921.83333333334,0.0,0.0,18.8
2954,18,2,220273,110136.5,0.0,0.0,24.0
2955,29,3,549430,183143.33333333334,114515.0,11.648469830205254,24.0
2956,21,2,1101577,550788.5,218613.0,12.295062896589679,3.0
2958,8,3,973693,324564.3333333333,110834.0,11.615797887890858,23.0
2959,13,2,247591,123795.5,876244.0,13.683401011180562,84.0
2960,49,2,185927,92963.5,561209.0,13.237850446011059,19.0
2961,2,3,520627,173542.33333333334,231039.0,12.350346134686598,34.0
2962,89,2,414172,207086.0,156628.0,11.961635230579365,5.0
2963,32,3,1147197,382399.0,0.0,0.0,13.0
2964,2,3,468383,156127.66666666666,664236.0,13.406394292485873,7.5
2966,84,1,567915,567915.0,180758.0,12.104919931312525,999.0
2967,48,2,604305,302152.5,0.0,0.0,10.0
2968,22,1,22687,22687.0,0.0,0.0,999.0
2969,12,2,754716,377358.0,0.0,0.0,41.0
2970,115,1,956905,956905.0,0.0,0.0,999.0
2971,39,1,207345,207345.0,1085347.0,13.897411230858665,999.0
2972,118,1,153276,153276.0,1161093.0,13.964873222088181,999.0
2973,59,2,691657,345828.5,25014.0,10.127230923922305,11.0
2974,99,2,281189,140594.5,0.0,0.0,9.0
2975,39,2,77571,38785.5,0.0,0.0,25.0
2977,10,4,1315323,328830.75,0.0,0.0,26.333333333333332
2979,11,3,299733,99911.0,148464.0,11.908104519209893,46.0
2981,6,2,1055547,527773.5,438392.0,12.990871047335181,17.0
2982,71,3,1517265,505755.0,893645.0,13.703065002583218,19.0
2983,23,3,1183550,394516.6666666667,728944.0,13.49935356232843,5.5
2984,108,1,86346,86346.0,418890.0,12.945366021863073,999.0
2985,4,4,987490,246872.5,0.0,0.0,36.333333333333336
2986,10,3,1395659,465219.6666666667,658566.0,13.397821541382978,37.5
2987,13,3,827536,275845.3333333333,0.0,0.0,32.5
2988,0,3,300423,100141.0,0.0,0.0,49.5
2989,37,2,159982,79991.0,326181.0,12.695210786775899,12.0
2990,46,6,2022568,337094.6666666667,0.0,0.0,6.8
2991,41,2,306903,153451.5,0.0,0.0,11.0
2992,20,3,282044,94014.66666666667,0.0,0.0,47.5
2993,104,1,642195,642195.0,0.0,0.0,999.0
2994,53,2,1602147,801073.5,719865.0,13.486820362560305,50.0
2995,14,3,184888,61629.333333333336,208095.0,12.245754790668878,42.0
2996,31,2,499280,249640.0,0.0,0.0,0.0
2997,43,1,30724,30724.0,0.0,0.0,999.0
2999,41,3,184959,61653.0,0.0,0.0,13.5
3000,41,3,681390,227130.0,710432.0,13.473629922283907,32.5
3001,40,4,1306501,326625.25,1474623.0,14.203913600005404,13.333333333333334
3002,50,3,982880,327626.6666666667,1213365.0,14.008908873659317,25.0
3004,3,6,1074208,179034.66666666666,0.0,0.0,14.6
3006,107,1,481542,481542.0,524838.0,13.170846827875256,999.0
3007,19,3,489849,163283.0,360776.0,12.796015317910284,21.5
3008,9,4,902377,225594.25,0.0,0.0,32.333333333333336
3009,68,3,979750,326583.3333333333,351233.0,12.769207946991163,24.5
3011,11,3,908679,302893.0,527325.0,13.175574232097397,27.5
3012,47,1,216086,216086.0,1635830.0,14.307661490075445,999.0
3013,41,4,3569703,892425.75,1309428.0,14.08510172229237,22.333333333333332
3014,11,2,774723,387361.5,34260.0,10.441762960010218,12.0
3015,93,1,311242,311242.0,0.0,0.0,999.0
3016,16,3,1051047,350349.0,0.0,0.0,39.5
3017,20,3,738917,246305.66666666666,0.0,0.0,38.0
3018,79,2,472313,236156.5,28980.0,10.274395721835582,29.0
3019,11,1,944576,944576.0,24030.0,10.087099942513005,999.0
3020,63,2,492833,246416.5,134825.0,11.811740337199987,18.0
3021,24,2,765514,382757.0,326966.0,12.697614527355691,13.0
3022,46,2,1134942,567471.0,1160703.0,13.964537275547038,1.0
3023,85,1,157827,157827.0,0.0,0.0,999.0
3024,19,3,805307,268435.6666666667,978403.0,13.793677951654184,34.0
3026,29,2,623599,311799.5,205101.0,12.231262695353738,51.0
3028,69,1,122832,122832.0,134746.0,11.811154225072574,999.0
3029,29,1,23669,23669.0,528643.0,13.178070516432026,999.0
3030,57,4,1285000,321250.0,246883.0,12.416673869669234,17.333333333333332
3031,68,2,588580,294290.0,797174.0,13.588829507069892,49.0
3032,56,1,606808,606808.0,421394.0,12.951325915070633,999.0
3033,91,3,749424,249808.0,15645.0,9.657970572245025,10.5
3035,13,8,1640585,205073.125,0.0,0.0,15.142857142857142
3036,40,1,45855,45855.0,0.0,0.0,999.0
3037,79,1,135607,135607.0,130624.0,11.780085901701213,999.0
3038,50,1,283636,283636.0,0.0,0.0,999.0
3040,7,4,1187213,296803.25,177602.0,12.087306001289432,31.0
3041,6,4,1296106,324026.5,0.0,0.0,18.0
3042,63,2,810494,405247.0,1101622.0,13.912295104900483,8.0
3043,77,2,337567,168783.5,0.0,0.0,21.0
3044,87,1,485846,485846.0,0.0,0.0,999.0
3045,40,1,89688,89688.0,523776.0,13.16882130020241,999.0
3046,29,3,660865,220288.33333333334,1159319.0,13.963344184299556,31.5
3047,17,4,1765956,441489.0,663854.0,13.405819031117632,32.0
3048,76,1,723309,723309.0,454091.0,13.026055099665937,999.0
3049,28,5,1682039,336407.8,0.0,0.0,17.25
3050,4,4,1386722,346680.5,0.0,0.0,17.666666666666668
3051,10,2,436883,218441.5,0.0,0.0,33.0
3052,55,2,1569656,784828.0,1205440.0,14.002356033058073,12.0
3053,29,2,250859,125429.5,515816.0,13.153507330397312,72.0
3054,33,2,1392636,696318.0,21850.0,9.992001966066868,80.0
3055,105,1,650592,650592.0,418362.0,12.94410475570013,999.0
3056,14,4,2546495,636623.75,622179.0,13.3409847189239,20.333333333333332
3057,41,2,300088,150044.0,855127.0,13.659006444316171,69.0
3058,58,2,636922,318461.0,306340.0,12.632454139560021,13.0
3059,17,2,568707,284353.5,0.0,0.0,61.0
3060,59,2,133474,66737.0,438826.0,12.991860536939638,45.0
3061,17,4,844639,211159.75,525000.0,13.171155446333852,28.333333333333332
3062,14,1,13546,13546.0,0.0,0.0,999.0
3063,49,3,379783,126594.33333333333,0.0,0.0,32.5
3065,63,2,971977,485988.5,666008.0,13.409058462944733,23.0
3066,1,3,743735,247911.66666666666,746907.0,13.523697297226342,46.0
3067,32,4,805885,201471.25,0.0,0.0,20.666666666666668
3068,2,2,82398,41199.0,0.0,0.0,96.0
3069,70,2,36982,18491.0,2490671.0,14.728063111548037,13.0
3070,42,5,1543321,308664.2,101936.0,11.532110254385062,12.5
3071,14,3,659697,219899.0,1584901.0,14.276033133728989,52.0
3072,9,3,592424,197474.66666666666,1116818.0,13.92599502373951,34.5
3073,5,7,2663712,380530.28571428574,609276.0,13.320028287288423,16.5
3075,82,1,717684,717684.0,458295.0,13.035270542551643,999.0
3076,43,3,394218,131406.0,12418.0,9.426982836948033,31.0
3077,11,2,2050250,1025125.0,1291492.0,14.071309471449144,79.0
3078,0,4,1588122,397030.5,913080.0,13.724579874152257,26.333333333333332
3079,59,3,317321,105773.66666666667,43900.0,10.689692377847104,11.5
3080,6,1,437402,437402.0,0.0,0.0,999.0
3081,53,1,136992,136992.0,1739571.0,14.369149663921911,999.0
3083,68,2,1903580,951790.0,0.0,0.0,31.0
3084,6,2,276055,138027.5,0.0,0.0,82.0
3087,51,5,1098907,219781.4,386805.0,12.86567855433342,15.75
3088,13,4,1662031,415507.75,0.0,0.0,28.666666666666668
3089,19,1,683022,683022.0,71824.0,11.18198788384749,999.0
3090,77,1,18777,18777.0,213739.0,12.272515602078888,999.0
3091,4,2,308617,154308.5,729784.0,13.500505249196934,100.0
3092,2,1,43880,43880.0,580579.0,13.271782882855685,999.0
3093,92,2,643249,321624.5,104779.0,11.55961819296221,6.0
3094,13,2,722209,361104.5,73063.0,11.199091048371514,45.0
3095,54,1,297342,297342.0,0.0,0.0,999.0
3098,51,1,386487,386487.0,21787.0,9.989114638503565,999.0
3099,66,2,410914,205457.0,0.0,0.0,33.0
3100,13,5,1236066,247213.2,0.0,0.0,23.75
3101,54,3,2078538,692846.0,0.0,0.0,9.0
3102,55,2,163946,81973.0,0.0,0.0,18.0
3103,7,3,154272,51424.0,0.0,0.0,33.5
3104,49,1,156383,156383.0,87551.0,11.379988181542167,999.0
3105,115,1,564735,564735.0,608385.0,13.318564827925655,999.0
3106,16,3,516131,172043.66666666666,895628.0,13.70528154370952,42.5
3107,29,2,677972,338986.0,0.0,0.0,90.0
3108,63,2,143274,71637.0,0.0,0.0,27.0
3109,118,1,657213,657213.0,88065.0,11.38584181235089,999.0
3110,102,2,300431,150215.5,0.0,0.0,7.0
3111,10,4,1337104,334276.0,23979.0,10.084975428581505,29.666666666666668
3112,79,1,72525,72525.0,0.0,0.0,999.0
3113,67,2,94207,47103.5,0.0,0.0,18.0
3114,10,3,885518,295172.6666666667,0.0,0.0,32.5
3115,63,1,112963,112963.0,254777.0,12.44814785672324,999.0
3116,102,1,883392,883392.0,0.0,0.0,999.0
3117,13,7,3052305,436043.5714285714,0.0,0.0,15.166666666666666
3118,88,2,990479,495239.5,0.0,0.0,7.0
3119,80,1,124284,124284.0,0.0,0.0,999.0
3120,81,1,180099,180099.0,186084.0,12.133958837554866,999.0
3121,49,3,295308,98436.0,0.0,0.0,22.5
3122,7,4,1376224,344056.0,0.0,0.0,18.0
3124,16,3,1411925,470641.6666666667,534910.0,13.189855656899406,47.0
3125,82,2,1099010,549505.0,681807.0,13.432503372263332,36.0
3126,13,2,379850,189925.0,215241.0,12.279518255513354,54.0
3127,5,4,899516,224879.0,75206.0,11.227999590712164,23.0
3128,4,6,1996585,332764.1666666667,210015.0,12.254938997273449,19.2
3129,12,3,659172,219724.0,178944.0,12.094833775038245,31.0
3130,14,3,2302785,767595.0,0.0,0.0,39.0
3131,40,4,1880040,470010.0,0.0,0.0,19.333333333333332
3132,26,4,2216457,554114.25,0.0,0.0,28.333333333333332
3133,52,1,1244735,1244735.0,0.0,0.0,999.0
3134,19,5,1074919,214983.8,169979.0,12.043436062052617,18.0
3136,1,1,204636,204636.0,0.0,0.0,999.0
3137,60,2,117007,58503.5,220958.0,12.305732442926868,48.0
3138,36,3,129979,43326.333333333336,334356.0,12.719964563407725,34.0
3139,4,2,914332,457166.0,55712.0,10.927968791861163,11.0
3140,14,4,1839120,459780.0,0.0,0.0,29.0
3141,63,1,43542,43542.0,129442.0,11.770995908785176,999.0
3142,13,2,943540,471770.0,0.0,0.0,28.0
3143,22,3,971951,323983.6666666667,353672.0,12.776128036401978,44.5
3144,4,2,667532,333766.0,407615.0,12.918080833731038,94.0
3145,41,2,606959,303479.5,0.0,0.0,37.0
3147,37,4,1430545,357636.25,331187.0,12.710441468952792,26.0
3148,12,4,2150706,537676.5,2056798.0,14.536661448741555,34.0
3149,14,2,494664,247332.0,22659.0,10.028356534581997,101.0
3151,24,4,1485397,371349.25,0.0,0.0,14.333333333333334
3152,16,1,555844,555844.0,88948.0,11.395818450759847,999.0
3154,31,3,2276691,758897.0,480402.0,13.082380613964471,31.5
3155,58,3,1510295,503431.6666666667,0.0,0.0,7.0
3156,49,4,1225036,306259.0,692676.0,13.448319080052492,17.666666666666668
3157,13,2,1225421,612710.5,316714.0,12.665757594840548,54.0
3158,43,2,528182,264091.0,695635.0,13.45258181400462,9.0
3159,47,1,825036,825036.0,1145255.0,13.951138750766043,999.0
3160,96,1,417878,417878.0,222587.0,12.313077808014679,999.0
3161,3,5,2656858,531371.6,0.0,0.0,22.0
3162,1,2,451700,225850.0,0.0,0.0,41.0
3163,51,2,1142875,571437.5,0.0,0.0,29.0
3165,75,2,735522,367761.0,879072.0,13.68662322213817,11.0
3167,48,2,140594,70297.0,218188.0,12.29311693864473,46.0
3168,24,2,53721,26860.5,0.0,0.0,3.0
3169,24,3,853370,284456.6666666667,1428363.0,14.172040291360466,18.0
3170,54,1,49026,49026.0,0.0,0.0,999.0
3171,55,3,1140359,380119.6666666667,991975.0,13.807454192425954,16.5
3172,63,2,476784,238392.0,97228.0,11.48482429985932,6.0
3173,10,3,2123541,707847.0,0.0,0.0,43.5
3174,35,3,722065,240688.33333333334,868681.0,13.674732399416323,28.5
3175,28,2,333577,166788.5,972344.0,13.787465958738494,40.0
3176,18,3,1198939,399646.3333333333,381018.0,12.850604521631837,29.5
3177,4,2,614683,307341.5,815265.0,13.611269719340612,38.0
3178,9,4,1061336,265334.0,164968.0,12.013512856443409,24.0
3180,3,4,2645441,661360.25,929107.0,13.741980265075597,27.666666666666668
3181,24,3,1035274,345091.3333333333,0.0,0.0,30.0
3182,20,3,1163830,387943.3333333333,503376.0,13.12909467132689,13.0
3183,16,3,663217,221072.33333333334,979422.0,13.794718901740186,34.5
3184,63,3,1199078,399692.6666666667,83118.0,11.328028594901893,18.5
3185,102,2,218826,109413.0,410946.0,12.92621953139183,5.0
3187,30,3,1155137,385045.6666666667,71697.0,11.180218132195877,14.5
3189,10,6,2549489,424914.8333333333,402556.0,12.905591980721143,21.6
3190,4,3,764312,254770.66666666666,33834.0,10.429251048666325,30.0
3191,1,1,305134,305134.0,707045.0,13.468851006411384,999.0
3192,1,2,459452,229726.0,51763.0,10.85445020594156,72.0
3193,39,2,896139,448069.5,0.0,0.0,2.0
3194,31,3,158611,52870.333333333336,0.0,0.0,15.0
3195,34,3,940067,313355.6666666667,0.0,0.0,40.5
3196,56,6,1788188,298031.3333333333,0.0,0.0,12.6
3198,6,3,294595,98198.33333333333,0.0,0.0,46.0
3199,10,1,24706,24706.0,73562.0,11.20589746092091,999.0
3200,15,3,1753231,584410.3333333334,419844.0,12.947640874525671,39.0
3201,7,3,1024083,341361.0,758311.0,13.538850189435237,51.0
3202,41,2,337688,168844.0,414685.0,12.935276886320509,62.0
3203,10,3,536726,178908.66666666666,269628.0,12.504802219000977,43.5
3204,19,2,430761,215380.5,0.0,0.0,20.0
3205,85,2,275231,137615.5,191724.0,12.16381733263306,4.0
3206,116,1,199196,199196.0,1113025.0,13.922592990272346,999.0
3207,9,3,1192670,397556.6666666667,339284.0,12.73459574113019,28.0
3209,43,1,19848,19848.0,154379.0,11.947172374503845,999.0
3210,5,1,701346,701346.0,775745.0,13.56158042599698,999.0
3211,19,1,132715,132715.0,331464.0,12.711277502340204,999.0
3212,8,3,138166,46055.333333333336,167202.0,12.026963922055504,4.0
3213,19,2,845315,422657.5,0.0,0.0,19.0
3214,75,1,310146,310146.0,0.0,0.0,999.0
3215,54,3,1206259,402086.3333333333,457777.0,13.034139629426265,22.0
3216,66,2,487672,243836.0,14036.0,9.549451979534325,39.0
3217,22,2,1345864,672932.0,0.0,0.0,27.0
3219,29,2,601554,300777.0,1200844.0,13.998536033615874,55.0
3220,119,1,74302,74302.0,446636.0,13.009501463142769,999.0
3221,81,1,805764,805764.0,770425.0,13.554698887598551,999.0
3222,16,3,441630,147210.0,494685.0,13.111678496835562,44.0
3223,14,6,1311585,218597.5,398272.0,12.894892978772596,18.8
3224,105,1,211805,211805.0,468901.0,13.058149070370352,999.0
3225,7,1,366392,366392.0,180166.0,12.10163947753034,999.0
3226,118,1,94960,94960.0,0.0,0.0,999.0
3227,31,1,200476,200476.0,0.0,0.0,999.0
3229,53,3,831386,277128.6666666667,332936.0,12.715708561874859,32.0
3230,113,1,163432,163432.0,996116.0,13.811619999547208,999.0
3231,38,1,745092,745092.0,941085.0,13.754789806527535,999.0
3233,82,4,401311,100327.75,96063.0,11.472769914993133,11.666666666666666
3234,53,4,2769706,692426.5,0.0,0.0,15.0
3235,48,1,979312,979312.0,236353.0,12.373085960131483,999.0
3238,8,2,382493,191246.5,0.0,0.0,41.0
3239,2,5,1026560,205312.0,1014541.0,13.82994783709535,27.0
3240,14,3,474753,158251.0,631876.0,13.35645003393485,50.5
3241,107,1,114902,114902.0,675162.0,13.42270942218419,999.0
3242,37,4,1516479,379119.75,0.0,0.0,25.333333333333332
3243,26,3,593571,197857.0,298674.0,12.607111304685425,15.5
3245,3,3,288902,96300.66666666667,539769.0,13.19889840188232,53.5
3246,116,1,17819,17819.0,242358.0,12.398175376957,999.0
3248,19,3,701073,233691.0,52866.0,10.875534604665138,39.5
3249,25,2,400285,200142.5,0.0,0.0,68.0
3250,37,2,203153,101576.5,965981.0,13.780900479480676,2.0
3251,14,4,896277,224069.25,0.0,0.0,24.333333333333332
3254,19,2,158627,79313.5,18539.0,9.827685839119846,68.0
3255,84,2,481891,240945.5,624916.0,13.345374119899837,35.0
3257,16,3,825137,275045.6666666667,204563.0,12.228636163938924,47.5
3258,13,1,120345,120345.0,39810.0,10.591898534995632,999.0
3260,66,1,138648,138648.0,0.0,0.0,999.0
3261,72,1,91326,91326.0,586361.0,13.281692625272017,999.0
3262,1,1,836468,836468.0,1370315.0,14.130551928141394,999.0
3263,33,3,1236847,412282.3333333333,0.0,0.0,38.5
3264,97,2,573790,286895.0,1000142.0,13.815653547740748,21.0
3265,48,2,423843,211921.5,380532.0,12.84932818051271,46.0
3267,25,2,598140,299070.0,524022.0,13.169290855469676,2.0
3268,10,2,635491,317745.5,85202.0,11.35279192346511,8.0
3269,31,4,1306267,326566.75,827732.0,13.62644591759666,24.333333333333332
3270,89,2,1557757,778878.5,69021.0,11.142180573340251,4.0
3271,10,3,618792,206264.0,0.0,0.0,29.0
3272,7,3,469201,156400.33333333334,208847.0,12.249361993628572,32.0
3273,35,5,1739302,347860.4,694729.0,13.451278559856814,8.0
3274,65,4,1183669,295917.25,0.0,0.0,8.0
3276,113,1,9454,9454.0,1130755.0,13.938396993538703,999.0
3277,57,1,222392,222392.0,1210199.0,14.006296193170359,999.0
3278,12,2,524898,262449.0,0.0,0.0,6.0
3279,110,1,84302,84302.0,398878.0,12.896413391734587,999.0
3280,30,5,1480507,296101.4,0.0,0.0,20.25
3281,89,1,366512,366512.0,593735.0,13.294190055105632,999.0
3282,86,3,803496,267832.0,729109.0,13.49957989124017,13.5
3283,18,3,446241,148747.0,0.0,0.0,15.0
3284,80,2,827546,413773.0,0.0,0.0,37.0
3285,3,1,310846,310846.0,699890.0,13.4586798876151,999.0
3286,13,2,919767,459883.5,1427359.0,14.17133714214761,91.0
3287,110,1,848345,848345.0,0.0,0.0,999.0
3288,76,2,582654,291327.0,1178190.0,13.979490769269542,12.0
3289,22,3,622558,207519.33333333334,197157.0,12.191760716722417,33.0
3290,21,3,757620,252540.0,0.0,0.0,28.0
3291,4,4,1739033,434758.25,90904.0,11.417570284153372,21.333333333333332
3292,27,3,452582,150860.66666666666,1087143.0,13.89906463203036,22.0
3293,57,1,467252,467252.0,858635.0,13.663100362614786,999.0
3294,10,3,997040,332346.6666666667,0.0,0.0,40.5
3295,82,3,228428,76142.66666666667,594029.0,13.29468510211995,12.0
3296,33,1,77702,77702.0,541836.0,13.20272049718366,999.0
3297,7,4,1261200,315300.0,1574505.0,14.269452130249523,31.333333333333332
3298,45,2,956806,478403.0,222272.0,12.311661635085851,72.0
3299,19,3,935462,311820.6666666667,465360.0,13.050568727456325,23.5
3300,48,3,630413,210137.66666666666,31148.0,10.346537420971563,21.0
3301,1,3,1791972,597324.0,316848.0,12.666180598679142,47.5
3302,15,2,1271272,635636.0,6954.0,8.847216104357543,68.0
3303,0,4,638305,159576.25,553032.0,13.223172953226731,27.666666666666668
3304,10,3,994646,331548.6666666667,550738.0,13.219016291700719,37.0
3305,4,2,1351245,675622.5,0.0,0.0,99.0
3306,51,4,809216,202304.0,0.0,0.0,18.666666666666668
3307,64,3,1372525,457508.3333333333,366452.0,12.811625551976237,21.5
3308,83,3,2206671,735557.0,273788.0,12.52011301571899,17.5
3309,47,2,1248253,624126.5,0.0,0.0,56.0
3310,30,3,1123491,374497.0,0.0,0.0,20.5
3311,76,2,474446,237223.0,49772.0,10.815227947311465,28.0
3312,12,5,1488224,297644.8,532970.0,13.18622229266213,25.75
3313,45,4,793233,198308.25,195303.0,12.182312597965835,16.666666666666668
3314,44,3,706377,235459.0,1088005.0,13.899857221088702,32.0
3315,77,1,19196,19196.0,1737275.0,14.367828927246766,999.0
3316,14,4,780027,195006.75,684685.0,13.436715617989057,27.333333333333332
3317,19,5,820225,164045.0,33496.0,10.419211161564311,24.0
3318,79,2,458665,229332.5,181706.0,12.110150778683469,25.0
3319,40,2,755856,377928.0,0.0,0.0,73.0
3320,20,4,1680617,420154.25,0.0,0.0,26.333333333333332
3321,25,7,2448619,349802.71428571426,0.0,0.0,11.166666666666666
3322,66,1,9086,9086.0,500398.0,13.123161059171617,999.0
3323,11,4,783132,195783.0,678532.0,13.427688393772934,33.0
3324,107,1,170918,170918.0,129102.0,11.768365814364895,999.0
3326,21,1,145219,145219.0,635357.0,13.361943898538417,999.0
3327,13,1,855555,855555.0,1108468.0,13.918490341928015,999.0
3328,42,2,970490,485245.0,1257565.0,14.0446886646682,32.0
3329,66,2,502420,251210.0,1393604.0,14.14740447290402,24.0
3330,51,3,1264289,421429.6666666667,940112.0,13.753755359787169,26.5
3331,113,1,71272,71272.0,0.0,0.0,999.0
3332,28,2,83957,41978.5,573520.0,13.259549832143591,39.0
3333,24,2,604036,302018.0,0.0,0.0,71.0
3334,16,6,2033035,338839.1666666667,0.0,0.0,20.4
3335,41,2,368220,184110.0,153834.0,11.943635878434431,54.0
3337,41,1,11431,11431.0,1705290.0,14.349246328623325,999.0
3338,73,1,33333,33333.0,0.0,0.0,999.0
3340,101,2,998380,499190.0,423059.0,12.955269291941141,6.0
3341,8,2,692913,346456.5,981589.0,13.796928984877884,18.0
3342,6,1,538555,538555.0,0.0,0.0,999.0
3343,88,2,1481070,740535.0,466058.0,13.052067514535544,17.0
3344,0,3,913924,304641.3333333333,700530.0,13.459593897884226,53.0
3345,1,3,555547,185182.33333333334,0.0,0.0,16.0
3346,13,3,360787,120262.33333333333,2177651.0,14.593757790094596,14.5
3348,34,2,796264,398132.0,1049136.0,13.863478479422895,6.0
3349,96,1,780576,780576.0,995028.0,13.810527161444645,999.0
3350,47,4,697657,174414.25,643047.0,13.373974650511338,9.0
3352,24,1,246846,246846.0,0.0,0.0,999.0
3354,55,4,1989540,497385.0,0.0,0.0,20.666666666666668
3355,9,2,179820,89910.0,422585.0,12.954148255361673,75.0
3356,57,1,754105,754105.0,111432.0,11.621178792410449,999.0
3357,54,3,603970,201323.33333333334,267167.0,12.495632952993727,20.0
3358,5,4,534800,133700.0,0.0,0.0,37.666666666666664
3359,27,5,1897414,379482.8,22517.0,10.022070268363075,20.5
3360,9,3,1345665,448555.0,414272.0,12.93428045577528,43.5
3361,35,3,569845,189948.33333333334,0.0,0.0,40.5
3362,11,2,126057,63028.5,51822.0,10.855589345145901,29.0
3363,39,2,180834,90417.0,0.0,0.0,42.0
3364,13,4,628973,157243.25,159936.0,11.982535266676077,22.0
3366,62,2,348156,174078.0,653072.0,13.389444193740813,23.0
3368,46,4,227509,56877.25,73846.0,11.20975066425017,18.0
3369,1,3,597287,199095.66666666666,174765.0,12.071203215275283,14.5
3370,39,1,565996,565996.0,382293.0,12.85394522508057,999.0
3371,0,4,830467,207616.75,0.0,0.0,37.666666666666664
3372,6,5,1981712,396342.4,664632.0,13.40699028759709,17.5
3373,112,1,242974,242974.0,1588600.0,14.278364312666051,999.0
3374,54,2,1761916,880958.0,968740.0,13.783752569283958,1.0
3375,73,1,97447,97447.0,0.0,0.0,999.0
3376,7,4,438073,109518.25,1166975.0,13.96992634550452,26.666666666666668
3377,44,3,290872,96957.33333333333,209289.0,12.251476128984024,25.5
3378,86,2,1009149,504574.5,203859.0,12.225188762722404,2.0
3379,25,5,1612959,322591.8,0.0,0.0,21.75
3380,99,2,327654,163827.0,701237.0,13.46060262337316,11.0
3381,20,3,547870,182623.33333333334,354755.0,12.7791855081985,45.0
3382,72,1,494331,494331.0,567938.0,13.249769297569904,999.0
3383,23,2,667977,333988.5,86384.0,11.366569328608882,53.0
3385,37,3,1303556,434518.6666666667,0.0,0.0,5.5
3386,44,1,50277,50277.0,808740.0,13.603233996450937,999.0
3387,34,2,355321,177660.5,0.0,0.0,21.0
3388,42,3,229399,76466.33333333333,353024.0,12.774294154937452,16.5
3389,84,1,330822,330822.0,0.0,0.0,999.0
3390,14,2,963535,481767.5,318389.0,12.671032325423978,24.0
3391,11,3,921145,307048.3333333333,0.0,0.0,37.5
3392,22,3,391962,130654.0,0.0,0.0,29.0
3393,51,1,61139,61139.0,218184.0,12.2930986057468,999.0
3394,1,3,1030104,343368.0,955053.0,13.769523162366905,32.5
3395,17,6,2223462,370577.0,218926.0,12.2964936198974,20.4
3396,84,3,1152188,384062.6666666667,101118.0,11.52405332009128,16.5
3398,7,6,800507,133417.83333333334,41284.0,10.628254516851529,21.6
3399,31,3,1154811,384937.0,763720.0,13.545957818206945,17.5
3400,32,5,1752971,350594.2,0.0,0.0,18.0
3401,34,2,889966,444983.0,0.0,0.0,56.0
